,votesAbsoluteMajority,votesMandates,votesPercentage,votesPresidents,votesVotes,county,district,availableMandates,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidate,year,votesValidVotesPercentage,coalition,parties
1548,False,0,3.4076312806951266,False,451,Mirandela,Bragança,False,411,3.1054023422742727,421,3.1809595768794865,30,13235,53.46,Maria Eduarda Teixeira Neves Carvalho,2013,3.6362170442634847,PCP-PEV,['PCP-PEV']
1549,True,4,48.175292784284096,True,6376,Mirandela,Bragança,False,411,3.1054023422742727,421,3.1809595768794865,30,13235,53.46,António José Pires Almor Branco,2013,51.40691768120615,PPD/PSD,['PPD/PSD']
1550,False,2,21.216471477143937,False,2808,Mirandela,Bragança,False,411,3.1054023422742727,421,3.1809595768794865,30,13235,53.46,José Manuel Correia de Morais,2013,22.639683947432072,PS,['PS']
1551,False,0,1.9935344827586208,False,148,Mogadouro,Bragança,False,154,2.074353448275862,178,2.397629310344828,21,7424,66.16,Maria de Lurdes Gonçalves Marinho de Sousa,2013,2.086858432036097,CDS-PP,['CDS-PP']
1552,False,0,0.7543103448275862,False,56,Mogadouro,Bragança,False,154,2.074353448275862,178,2.397629310344828,21,7424,66.16,Amândio Edmundo Carvalho Pereira,2013,0.7896221094190639,PCP-PEV,['PCP-PEV']
1553,False,3,46.322737068965516,False,3439,Mogadouro,Bragança,False,154,2.074353448275862,178,2.397629310344828,21,7424,66.16,António Joaquim Pimentel,2013,48.49125775521715,PPD/PSD,['PPD/PSD']
1554,True,4,46.45743534482759,True,3449,Mogadouro,Bragança,False,154,2.074353448275862,178,2.397629310344828,21,7424,66.16,Francisco José Mateus Albuquerque Guimarães,2013,48.63226170332769,PS,['PS']
1555,False,0,3.1758826374335,False,197,Torre de Moncorvo,Bragança,False,145,2.3375785910043527,137,2.2086087377075607,13,6203,66.07,Carlos Octávio Varelas,2013,3.327140685694984,PCP-PEV,['PCP-PEV']
1556,True,3,51.442850233757866,True,3191,Torre de Moncorvo,Bragança,False,145,2.3375785910043527,137,2.2086087377075607,13,6203,66.07,Nuno Jorge Rodrigues Gonçalves,2013,53.89292349265327,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
1557,False,2,40.83507980009673,False,2533,Torre de Moncorvo,Bragança,False,145,2.3375785910043527,137,2.2086087377075607,13,6203,66.07,José Manuel Aires,2013,42.77993582165175,PS,['PS']
1558,False,0,4.008394543546694,False,191,Vila Flor,Bragança,False,150,3.147953830010493,93,1.951731374606506,14,4765,63.25,Ana Margarida Gonçalves Correia,2013,4.223794781070323,PCP-PEV,['PCP-PEV']
1559,False,2,33.89296956977964,False,1615,Vila Flor,Bragança,False,150,3.147953830010493,93,1.951731374606506,14,4765,63.25,Fernando Filipe de Almeida,2013,35.714285714285715,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
1560,True,3,56.99895068205666,True,2716,Vila Flor,Bragança,False,150,3.147953830010493,93,1.951731374606506,14,4765,63.25,Fernando Francisco Teixeira de Barros,2013,60.06191950464397,PS,['PS']
1561,False,0,0.9438909281594127,False,36,Vimioso,Bragança,False,82,2.149973780807551,95,2.4908232826428947,10,3814,60.27,Luís Miguel Vaz Oliveira,2013,0.9898267803134452,PCP-PEV,['PCP-PEV']
1562,True,3,58.52123754588359,True,2232,Vimioso,Bragança,False,82,2.149973780807551,95,2.4908232826428947,10,3814,60.27,António Jorge Fidalgo Martins,2013,61.3692603794336,PPD/PSD,['PPD/PSD']
1563,False,2,35.89407446250655,False,1369,Vimioso,Bragança,False,82,2.149973780807551,95,2.4908232826428947,10,3814,60.27,Amilcar Gonçalves Martins,2013,37.64091284025295,PS,['PS']
1564,False,2,34.16901408450704,False,2426,Vinhais,Bragança,False,161,2.267605633802817,195,2.746478873239437,26,7100,63.51,Duarte Manuel Diz Lopes,2013,35.97271648873072,CDS-PP.PPD/PSD,"['CDS-PP', 'PPD/PSD']"
1565,False,0,1.563380281690141,False,111,Vinhais,Bragança,False,161,2.267605633802817,195,2.746478873239437,26,7100,63.51,Elisabete Augusta Jorge Pereirinha Rodrigues,2013,1.6459074733096084,PCP-PEV,['PCP-PEV']
1566,True,5,59.25352112676057,True,4207,Vinhais,Bragança,False,161,2.267605633802817,195,2.746478873239437,26,7100,63.51,Américo Jaime Afonso Pereira,2013,62.38137603795967,PS,['PS']
1567,False,1,26.375805651958355,False,1064,Belmonte,Castelo Branco,False,143,3.5448686167575607,126,3.1234506693108575,4,4034,60.7,Jorge Manuel dos Santos Amaro,2013,28.260292164674635,I,['I']
1568,False,0,7.4367873078829945,False,300,Belmonte,Castelo Branco,False,143,3.5448686167575607,126,3.1234506693108575,4,4034,60.7,Marco Manuel Matos Melchior,2013,7.968127490039841,PCP-PEV,['PCP-PEV']
1569,True,4,56.96579077838374,True,2298,Belmonte,Castelo Branco,False,143,3.5448686167575607,126,3.1234506693108575,4,4034,60.7,António Dias Rocha,2013,61.03585657370518,PS,['PS']
1570,False,0,2.554842675477352,False,665,Castelo Branco,Castelo Branco,False,1097,4.214529947366398,816,3.1349648469015325,19,26029,50.71,Filipe Manuel da Silva Lourenço,2013,2.7575053906120415,BE,['BE']
1571,False,0,2.9851319681893274,False,777,Castelo Branco,Castelo Branco,False,1097,4.214529947366398,816,3.1349648469015325,19,26029,50.71,Ana Isabel Gardete Correia Camilo Martins,2013,3.2219273511361752,CDS-PP,['CDS-PP']
1572,False,0,5.23646701755734,False,1363,Castelo Branco,Castelo Branco,False,1097,4.214529947366398,816,3.1349648469015325,19,26029,50.71,João Pedro Martins Delgado,2013,5.6518493945928014,PCP-PEV,['PCP-PEV']
1573,False,2,20.004610242421915,False,5207,Castelo Branco,Castelo Branco,False,1097,4.214529947366398,816,3.1349648469015325,19,26029,50.71,Paulo Alexandre Martins Moradias,2013,21.591474539724665,PPD/PSD,['PPD/PSD']
1574,True,7,61.86945330208613,True,16104,Castelo Branco,Castelo Branco,False,1097,4.214529947366398,816,3.1349648469015325,19,26029,50.71,Luís Manuel dos Santos Correia,2013,66.77724332393431,PS,['PS']
1575,False,0,1.7488352687573883,False,503,Covilhã,Castelo Branco,False,1024,3.5602531117446627,818,2.8440303177804047,21,28762,57.79,José Serra dos Reis,2013,1.8684992570579495,BE,['BE']
1576,False,2,28.315138029344272,False,8144,Covilhã,Castelo Branco,False,1024,3.5602531117446627,818,2.8440303177804047,21,28762,57.79,Pedro Miguel dos Santos Farromba,2013,30.25260029717682,I,['I']
1577,False,1,11.007579445101175,False,3166,Covilhã,Castelo Branco,False,1024,3.5602531117446627,818,2.8440303177804047,21,28762,57.79,José Joaquim Pinto de Almeida,2013,11.76077265973254,PCP-PEV,['PCP-PEV']
1578,False,1,15.012864195813922,False,4318,Covilhã,Castelo Branco,False,1024,3.5602531117446627,818,2.8440303177804047,21,28762,57.79,Joaquim António Matias,2013,16.040118870728083,PPD/PSD,['PPD/PSD']
1579,False,3,37.51129963145817,True,10789,Covilhã,Castelo Branco,False,1024,3.5602531117446627,818,2.8440303177804047,21,28762,57.79,Vitor Manuel Pinheiro Pereira,2013,40.07800891530461,PS,['PS']
1580,False,0,2.9130489492890397,False,463,Fundão,Castelo Branco,False,779,4.9012205863848,429,2.6991317478293695,23,15894,54.99,Arminda Fortes Santos de Carvalho Tavares,2013,3.152662399564211,CDS-PP,['CDS-PP']
1581,False,0,7.46193532150497,False,1186,Fundão,Castelo Branco,False,779,4.9012205863848,429,2.6991317478293695,23,15894,54.99,José Luís Cabaço Reis Oliveira,2013,8.075718371237913,PCP-PEV,['PCP-PEV']
1582,True,5,53.93230149742041,True,8572,Fundão,Castelo Branco,False,779,4.9012205863848,429,2.6991317478293695,23,15894,54.99,Paulo Alexandre Bernardo Fernandes,2013,58.368514231240646,PPD/PSD,['PPD/PSD']
1583,False,2,26.009815024537563,False,4134,Fundão,Castelo Branco,False,779,4.9012205863848,429,2.6991317478293695,23,15894,54.99,José António Duarte Domingues,2013,28.149257796540923,PS,['PS']
1584,False,0,2.082546873033849,False,331,Fundão,Castelo Branco,False,779,4.9012205863848,429,2.6991317478293695,23,15894,54.99,António de José de Jesus Pombo,2013,2.253847201416315,PTP,['PTP']
1585,False,0,3.646741715554146,False,230,Idanha-a-Nova,Castelo Branco,False,285,4.518788647534485,202,3.202790550182337,13,6307,65.61,Luís Filipe Geraldes de Mascarenhas Esteves de Sousa,2013,3.951890034364261,CDS-PP,['CDS-PP']
1586,False,0,4.534644046297764,False,286,Idanha-a-Nova,Castelo Branco,False,285,4.518788647534485,202,3.202790550182337,13,6307,65.61,Jorge Miguel Gregório Azinheiro,2013,4.914089347079038,I,['I']
1587,False,0,5.374980180751546,False,339,Idanha-a-Nova,Castelo Branco,False,285,4.518788647534485,202,3.202790550182337,13,6307,65.61,João Fazendas,2013,5.824742268041237,PCP-PEV,['PCP-PEV']
1588,False,1,14.586966862216585,False,920,Idanha-a-Nova,Castelo Branco,False,285,4.518788647534485,202,3.202790550182337,13,6307,65.61,António Jorge da Cruz Moreira,2013,15.807560137457044,PPD/PSD,['PPD/PSD']
1589,True,4,64.13508799746313,True,4045,Idanha-a-Nova,Castelo Branco,False,285,4.518788647534485,202,3.202790550182337,13,6307,65.61,Armindo Moreira da Palma Jacinto,2013,69.50171821305841,PS,['PS']
1590,False,2,40.532395781014564,False,1614,Oleiros,Castelo Branco,False,97,2.435961828227022,130,3.264691109994977,10,3982,71.62,António Jorge Mendes Dias,2013,42.982689747003995,II,['II']
1591,False,0,1.356102461074837,False,54,Oleiros,Castelo Branco,False,97,2.435961828227022,130,3.264691109994977,10,3982,71.62,António Trindade dos Santos,2013,1.4380825565912116,PCP-PEV,['PCP-PEV']
1592,True,3,52.410848819688596,True,2087,Oleiros,Castelo Branco,False,97,2.435961828227022,130,3.264691109994977,10,3982,71.62,Fernando Marques Jorge,2013,55.5792276964048,PPD/PSD,['PPD/PSD']
1593,False,0,8.954437713984726,False,340,Penamacor,Castelo Branco,False,83,2.1859362654727414,126,3.3184092704766925,9,3797,68.06,António das Neves Bento,2013,9.47603121516165,CDS-PP,['CDS-PP']
1594,False,0,2.027916776402423,False,77,Penamacor,Castelo Branco,False,83,2.1859362654727414,126,3.3184092704766925,9,3797,68.06,Ana Paula Cunha Martins Pinto Pires,2013,2.1460423634336676,PCP-PEV,['PCP-PEV']
1595,False,2,30.076376086383988,False,1142,Penamacor,Castelo Branco,False,83,2.1859362654727414,126,3.3184092704766925,9,3797,68.06,Vitor Manuel de Sousa Gabriel,2013,31.828316610925306,PPD/PSD.MPT,"['MPT', 'PPD/PSD']"
1596,True,3,53.436923887279434,True,2029,Penamacor,Castelo Branco,False,83,2.1859362654727414,126,3.3184092704766925,9,3797,68.06,António Luís Beites Soares,2013,56.549609810479375,PS,['PS']
1597,False,0,1.9466614755693983,False,100,Proença-a-Nova,Castelo Branco,False,141,2.744792680552852,178,3.465057426513529,4,5137,64.5,Francisco Ribeiro Delgado,2013,2.0755500207555,PCP-PEV,['PCP-PEV']
1598,False,1,19.077282460580104,False,980,Proença-a-Nova,Castelo Branco,False,141,2.744792680552852,178,3.465057426513529,4,5137,64.5,Jorge Manuel Nogueira Tomé,2013,20.340390203403903,PPD/PSD,['PPD/PSD']
1599,True,4,72.76620595678412,True,3738,Proença-a-Nova,Castelo Branco,False,141,2.744792680552852,178,3.465057426513529,4,5137,64.5,João Paulo Lopes Catarino,2013,77.5840597758406,PS,['PS']
1600,False,0,4.096,False,384,Sertã,Castelo Branco,False,294,3.136,278,2.965333333333333,10,9375,63.23,Sara Rita de Oliveira Guerra Pedro de Matos Freitas do Amaral,2013,4.36214926729524,CDS-PP,['CDS-PP']
1601,False,0,1.7066666666666668,False,160,Sertã,Castelo Branco,False,294,3.136,278,2.965333333333333,10,9375,63.23,Luís da Conceição Rodrigues,2013,1.81756219470635,I,['I']
1602,False,0,1.504,False,141,Sertã,Castelo Branco,False,294,3.136,278,2.965333333333333,10,9375,63.23,Ema Pereira Gomes,2013,1.601726684084971,PCP-PEV,['PCP-PEV']
1603,True,5,61.61066666666667,True,5776,Sertã,Castelo Branco,False,294,3.136,278,2.965333333333333,10,9375,63.23,José Farinha Nunes,2013,65.61399522889924,PPD/PSD,['PPD/PSD']
1604,False,2,24.981333333333332,False,2342,Sertã,Castelo Branco,False,294,3.136,278,2.965333333333333,10,9375,63.23,Vítor Manuel do Carmo Cavalheiro,2013,26.604566625014197,PS,['PS']
1605,False,0,2.64336917562724,False,59,Vila Velha de Ródão,Castelo Branco,False,44,1.971326164874552,40,1.7921146953405016,4,2232,71.42,Gonçalo Rodolfo de Canavarro Arraya Mendes Paulo,2013,2.7467411545623834,CDS-PP,['CDS-PP']
1606,False,0,3.6290322580645165,False,81,Vila Velha de Ródão,Castelo Branco,False,44,1.971326164874552,40,1.7921146953405016,4,2232,71.42,António José Ferro Inácio,2013,3.7709497206703912,PCP-PEV,['PCP-PEV']
1607,False,1,20.56451612903226,False,459,Vila Velha de Ródão,Castelo Branco,False,44,1.971326164874552,40,1.7921146953405016,4,2232,71.42,Natália Lopes Ramos,2013,21.368715083798882,PPD/PSD,['PPD/PSD']
1608,True,4,69.39964157706093,True,1549,Vila Velha de Ródão,Castelo Branco,False,44,1.971326164874552,40,1.7921146953405016,4,2232,71.42,Luís Miguel Ferro Pereira,2013,72.11359404096834,PS,['PS']
1609,False,0,8.071328015016425,False,172,Vila de Rei,Castelo Branco,False,62,2.9094321914594086,83,3.894885030502112,3,2131,71.82,Carlos António Moutoso Batata,2013,8.66062437059416,CDS-PP,['CDS-PP']
1610,False,0,2.534021586109808,False,54,Vila de Rei,Castelo Branco,False,62,2.9094321914594086,83,3.894885030502112,3,2131,71.82,Carlos Manuel Rosa de Almeida,2013,2.719033232628399,PCP-PEV,['PCP-PEV']
1611,True,3,51.431252932895354,True,1096,Vila de Rei,Castelo Branco,False,62,2.9094321914594086,83,3.894885030502112,3,2131,71.82,Ricardo Jorge Martins Aires,2013,55.18630412890232,PPD/PSD,['PPD/PSD']
1612,False,2,31.159080244016895,False,664,Vila de Rei,Castelo Branco,False,62,2.9094321914594086,83,3.894885030502112,3,2131,71.82,Ana Sofia Rodrigues Pires,2013,33.434038267875124,PS,['PS']
1613,False,0,5.810965162764135,False,407,Arganil,Coimbra,False,282,4.026270702455739,264,3.769274700171331,14,7004,62.14,José Tiago Almeida,2013,6.302260761845773,PCP-PEV,['PCP-PEV']
1614,True,5,56.610508280982295,True,3965,Arganil,Coimbra,False,282,4.026270702455739,264,3.769274700171331,14,7004,62.14,Ricardo João Barata Pereira Alves,2013,61.396717249922574,PPD/PSD,['PPD/PSD']
1615,False,2,29.782981153626498,False,2086,Arganil,Coimbra,False,282,4.026270702455739,264,3.769274700171331,14,7004,62.14,Eduardo Miguel Duarte Ventura,2013,32.301021988231646,PS,['PS']
1616,False,0,1.7649523410495442,False,337,Cantanhede,Coimbra,False,953,4.99109667958521,512,2.681470619042631,14,19094,52.06,Maria Olímpia Moreira da Cruz,2013,1.9116228940949571,CDS-PP,['CDS-PP']
1617,False,0,3.28375405886666,False,627,Cantanhede,Coimbra,False,953,4.99109667958521,512,2.681470619042631,14,19094,52.06,Maria Teresa de Jesus,2013,3.55663962788587,PCP-PEV,['PCP-PEV']
1618,True,5,59.1442337907196,True,11293,Cantanhede,Coimbra,False,953,4.99109667958521,512,2.681470619042631,14,19094,52.06,João Carlos Vidaurre Pais de Moura,2013,64.05922060241647,PPD/PSD,['PPD/PSD']
1619,False,2,28.134492510736358,False,5372,Cantanhede,Coimbra,False,953,4.99109667958521,512,2.681470619042631,14,19094,52.06,Carlos Alberto Castelo-branco Ordens,2013,30.4725168756027,PS,['PS']
1620,False,0,3.9100009414127466,False,2492,Coimbra,Coimbra,False,3437,5.392726017510277,1791,2.8101170489848433,18,63734,49.38,Luis Nuno Ranito da Costa Providência,2013,4.2593921990906916,CDS-PP,['CDS-PP']
1621,False,1,9.266639470298427,False,5906,Coimbra,Coimbra,False,3437,5.392726017510277,1791,2.8101170489848433,18,63734,49.38,José Augusto Moreira Ferreira da Silva,2013,10.094691142788774,IV,['IV']
1622,False,0,1.4513446512065773,False,925,Coimbra,Coimbra,False,3437,5.392726017510277,1791,2.8101170489848433,18,63734,49.38,Jorge Francisco Alves Vicente de Sousa Guerreiro,2013,1.581034423819779,PAN,['PAN']
1623,False,1,11.105532368908275,False,7078,Coimbra,Coimbra,False,3437,5.392726017510277,1791,2.8101170489848433,18,63734,49.38,Francisco José Pina Queirós,2013,12.097904488428538,PCP-PEV,['PCP-PEV']
1624,False,0,0.8284432171211599,False,528,Coimbra,Coimbra,False,3437,5.392726017510277,1791,2.8101170489848433,18,63734,49.38,Rui Lourenço da Cruz,2013,0.9024715413803712,PCTP/MRPP,['PCTP/MRPP']
1625,False,4,29.7266764991998,False,18946,Coimbra,Coimbra,False,3437,5.392726017510277,1791,2.8101170489848433,18,63734,49.38,João Paulo Lima Barbosa de Melo,2013,32.38300345263734,PPD/PSD.PPM.MPT,"['MPT', 'PPD/PSD', 'PPM']"
1626,False,5,35.5085197853579,True,22631,Coimbra,Coimbra,False,3437,5.392726017510277,1791,2.8101170489848433,18,63734,49.38,Manuel Augusto Soares Machado,2013,38.68150275185451,PS,['PS']
1627,False,0,8.153946510110893,False,625,Condeixa-a-Nova,Coimbra,False,417,5.440313111545988,211,2.7527723418134378,7,7665,55.05,Gisela Andreia Ferreira Coelho Martins,2013,8.881625692766804,BE,['BE']
1628,False,0,1.7742987606001304,False,136,Condeixa-a-Nova,Coimbra,False,417,5.440313111545988,211,2.7527723418134378,7,7665,55.05,Nuno Filipe Queirós Vicente,2013,1.9326417507460565,CDS-PP,['CDS-PP']
1629,False,0,6.862361382909328,False,526,Condeixa-a-Nova,Coimbra,False,417,5.440313111545988,211,2.7527723418134378,7,7665,55.05,António Moreira da Costa Albuquerque,2013,7.474776183032543,PCP-PEV,['PCP-PEV']
1630,False,2,25.244618395303327,False,1935,Condeixa-a-Nova,Coimbra,False,417,5.440313111545988,211,2.7527723418134378,7,7665,55.05,Joaquim Norberto Cardoso Pires da Silva,2013,27.497513144806025,PPD/PSD,['PPD/PSD']
1631,True,5,49.77168949771689,True,3815,Condeixa-a-Nova,Coimbra,False,417,5.440313111545988,211,2.7527723418134378,7,7665,55.05,Nuno Miguel Martins Rondão Moita da Costa,2013,54.21344322864857,PS,['PS']
1632,False,0,3.1523829878179095,False,885,Figueira da Foz,Coimbra,False,1820,6.4828667094108425,941,3.3518558096459357,14,28074,47.71,Jorge Silvério Gomes Martins Monteiro,2013,3.4962272350175803,BE,['BE']
1633,False,0,7.797250124670514,False,2189,Figueira da Foz,Coimbra,False,1820,6.4828667094108425,941,3.3518558096459357,14,28074,47.71,António Francisco Gonçalves Soares Baião,2013,8.647730415201675,PCP-PEV,['PCP-PEV']
1634,False,0,1.1042245494051437,False,310,Figueira da Foz,Coimbra,False,1820,6.4828667094108425,941,3.3518558096459357,14,28074,47.71,João Manuel da Paz Cardoso,2013,1.2246671670683047,PCTP/MRPP,['PCTP/MRPP']
1635,False,4,31.76604687611313,False,8918,Figueira da Foz,Coimbra,False,1820,6.4828667094108425,941,3.3518558096459357,14,28074,47.71,Luis Miguel Pereira de Almeida,2013,35.2309090190811,PPD/PSD.CDS-PP.PPM.MPT,"['CDS-PP', 'MPT', 'PPD/PSD', 'PPM']"
1636,True,5,46.34537294293652,True,13011,Figueira da Foz,Coimbra,False,1820,6.4828667094108425,941,3.3518558096459357,14,28074,47.71,João Albino Rainho Ataíde das Neves,2013,51.40046616363133,PS,['PS']
1637,False,0,3.1284504968715496,False,85,Góis,Coimbra,False,88,3.2388663967611335,83,3.05483989694516,4,2717,70.21,Victor Manuel Nogueira Dias,2013,3.3385703063629224,CDS-PP,['CDS-PP']
1638,False,2,42.06845785793154,False,1143,Góis,Coimbra,False,88,3.2388663967611335,83,3.05483989694516,4,2717,70.21,Diamantino Jorge Simões Garcia,2013,44.893951296150824,IX,['IX']
1639,False,0,1.1409642988590356,False,31,Góis,Coimbra,False,88,3.2388663967611335,83,3.05483989694516,4,2717,70.21,António Flores Tavares,2013,1.2175962293794187,PCP-PEV,['PCP-PEV']
1640,True,3,47.368421052631575,True,1287,Góis,Coimbra,False,88,3.2388663967611335,83,3.05483989694516,4,2717,70.21,Maria de Lurdes de Oliveira Castanheira,2013,50.54988216810683,PS,['PS']
1641,False,0,4.216867469879518,False,343,Lousã,Coimbra,False,406,4.991394148020654,228,2.8030489304155397,4,8134,53.58,Ana Filomena Leite Amaral,2013,4.573333333333333,BE,['BE']
1642,False,0,3.8849274649618883,False,316,Lousã,Coimbra,False,406,4.991394148020654,228,2.8030489304155397,4,8134,53.58,Marina Maria Matos dos Santos Quaresma,2013,4.213333333333334,PCP-PEV,['PCP-PEV']
1643,False,1,17.728055077452666,False,1442,Lousã,Coimbra,False,406,4.991394148020654,228,2.8030489304155397,4,8134,53.58,Filomena Maria Carvalho Martins Oliveira,2013,19.226666666666667,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
1644,True,6,66.37570690926972,True,5399,Lousã,Coimbra,False,406,4.991394148020654,228,2.8030489304155397,4,8134,53.58,Luís Miguel Correia Antunes,2013,71.98666666666666,PS,['PS']
1645,False,0,0.8887120307733121,False,67,Mira,Coimbra,False,265,3.515055047088473,168,2.2284122562674096,4,7539,57.14,Frutuoso Tomé dos Santos Resende,2013,0.9428651843512525,CDS-PP,['CDS-PP']
