,alternateCandidates,effectiveCandidates,mandates,party,presidents,votes.absoluteMajority,votes.acronym,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.votes,total_votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters
616,,['António José da Fonseca Nobre'],1,PCP-PEV,0,0,PCP-PEV,1,1,16.9,0,1740,"{'availableMandates': 0, 'blankVotes': 231, 'blankVotesPercentage': 2.24, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 153, 'nullVotesPercentage': 1.49, 'numberParishes': 9, 'numberVoters': 10295, 'percentageVoters': 59.3}",Azambuja,Lisboa,0,231,2.24,,False,153,1.49,9,10295,59.3
617,,['António Jorge de Oliveira Lopes'],1,PPD/PSD.CDS-PP.MPT.PPM,0,0,PPD/PSD.CDS-PP.MPT.PPM,1,1,17.18,0,1769,"{'availableMandates': 0, 'blankVotes': 231, 'blankVotesPercentage': 2.24, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 153, 'nullVotesPercentage': 1.49, 'numberParishes': 9, 'numberVoters': 10295, 'percentageVoters': 59.3}",Azambuja,Lisboa,0,231,2.24,,False,153,1.49,9,10295,59.3
618,,['Joaquim António Sousa Neves Ramos'],5,PS,1,1,PS,1,5,56.62,1,5829,"{'availableMandates': 0, 'blankVotes': 231, 'blankVotesPercentage': 2.24, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 153, 'nullVotesPercentage': 1.49, 'numberParishes': 9, 'numberVoters': 10295, 'percentageVoters': 59.3}",Azambuja,Lisboa,0,231,2.24,,False,153,1.49,9,10295,59.3
619,,['Maria João Ramos Batista'],0,CDS-PP,0,0,CDS-PP,1,0,3.06,0,251,"{'availableMandates': 0, 'blankVotes': 100, 'blankVotesPercentage': 1.22, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 110, 'nullVotesPercentage': 1.34, 'numberParishes': 10, 'numberVoters': 8190, 'percentageVoters': 64.85}",Cadaval,Lisboa,0,100,1.22,,False,110,1.34,10,8190,64.85
620,,['Ricardo Manuel Francisco Miguel'],0,PCP-PEV,0,0,PCP-PEV,1,0,4.82,0,395,"{'availableMandates': 0, 'blankVotes': 100, 'blankVotesPercentage': 1.22, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 110, 'nullVotesPercentage': 1.34, 'numberParishes': 10, 'numberVoters': 8190, 'percentageVoters': 64.85}",Cadaval,Lisboa,0,100,1.22,,False,110,1.34,10,8190,64.85
621,,['Aristides Lourenço Sécio'],4,PPD/PSD,1,1,PPD/PSD,1,4,44.93,1,3680,"{'availableMandates': 0, 'blankVotes': 100, 'blankVotesPercentage': 1.22, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 110, 'nullVotesPercentage': 1.34, 'numberParishes': 10, 'numberVoters': 8190, 'percentageVoters': 64.85}",Cadaval,Lisboa,0,100,1.22,,False,110,1.34,10,8190,64.85
622,,['Maria João Marques Pacheco Botelho'],3,PS,0,0,PS,1,3,44.62,0,3654,"{'availableMandates': 0, 'blankVotes': 100, 'blankVotesPercentage': 1.22, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 110, 'nullVotesPercentage': 1.34, 'numberParishes': 10, 'numberVoters': 8190, 'percentageVoters': 64.85}",Cadaval,Lisboa,0,100,1.22,,False,110,1.34,10,8190,64.85
623,,['Rita Oliveira Calvário'],0,B.E.,0,0,B.E.,1,0,6.24,0,4410,"{'availableMandates': 0, 'blankVotes': 1533, 'blankVotesPercentage': 2.17, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 1.16, 'numberParishes': 6, 'numberVoters': 70638, 'percentageVoters': 44.06}",Cascais,Lisboa,0,1533,2.17,,False,818,1.16,6,70638,44.06
624,,['Pedro Arantes Lopes de Mendonça'],1,PCP-PEV,0,0,PCP-PEV,1,1,9.19,0,6494,"{'availableMandates': 0, 'blankVotes': 1533, 'blankVotesPercentage': 2.17, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 1.16, 'numberParishes': 6, 'numberVoters': 70638, 'percentageVoters': 44.06}",Cascais,Lisboa,0,1533,2.17,,False,818,1.16,6,70638,44.06
625,,['Carlos Fernando Gomes de Oliveira Pacheco'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,0.44,0,311,"{'availableMandates': 0, 'blankVotes': 1533, 'blankVotesPercentage': 2.17, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 1.16, 'numberParishes': 6, 'numberVoters': 70638, 'percentageVoters': 44.06}",Cascais,Lisboa,0,1533,2.17,,False,818,1.16,6,70638,44.06
626,,['Maria Isabel Carvalho Coutinho'],0,P.N.R.,0,0,P.N.R.,1,0,0.4,0,285,"{'availableMandates': 0, 'blankVotes': 1533, 'blankVotesPercentage': 2.17, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 1.16, 'numberParishes': 6, 'numberVoters': 70638, 'percentageVoters': 44.06}",Cascais,Lisboa,0,1533,2.17,,False,818,1.16,6,70638,44.06
627,,"[""António D'Orey Capucho""]",7,PPD/PSD.CDS-PP,1,1,PPD/PSD.CDS-PP,1,7,53.04,1,37463,"{'availableMandates': 0, 'blankVotes': 1533, 'blankVotesPercentage': 2.17, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 1.16, 'numberParishes': 6, 'numberVoters': 70638, 'percentageVoters': 44.06}",Cascais,Lisboa,0,1533,2.17,,False,818,1.16,6,70638,44.06
628,,['Victor Manuel Martins de Almeida'],0,PPM,0,0,PPM,1,0,0.69,0,489,"{'availableMandates': 0, 'blankVotes': 1533, 'blankVotesPercentage': 2.17, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 1.16, 'numberParishes': 6, 'numberVoters': 70638, 'percentageVoters': 44.06}",Cascais,Lisboa,0,1533,2.17,,False,818,1.16,6,70638,44.06
629,,['Leonor Coutinho Pereira dos Santos'],3,PS,0,0,PS,1,3,26.66,0,18835,"{'availableMandates': 0, 'blankVotes': 1533, 'blankVotesPercentage': 2.17, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 1.16, 'numberParishes': 6, 'numberVoters': 70638, 'percentageVoters': 44.06}",Cascais,Lisboa,0,1533,2.17,,False,818,1.16,6,70638,44.06
630,,['Ruben Luís Tristão de Carvalho e Silva'],1,PCP-PEV,0,0,PCP-PEV,1,1,8.07,0,22623,"{'availableMandates': 0, 'blankVotes': 4267, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2885, 'nullVotesPercentage': 1.03, 'numberParishes': 53, 'numberVoters': 280310, 'percentageVoters': 53.43}",Lisboa,Lisboa,0,4267,1.52,,False,2885,1.03,53,280310,53.43
631,,['Carlos Alberto Vieira Paisana'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,0.67,0,1866,"{'availableMandates': 0, 'blankVotes': 4267, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2885, 'nullVotesPercentage': 1.03, 'numberParishes': 53, 'numberVoters': 280310, 'percentageVoters': 53.43}",Lisboa,Lisboa,0,4267,1.52,,False,2885,1.03,53,280310,53.43
632,,['José de Almeida e Vasconcellos Pinto-Coelho'],0,P.N.R.,0,0,P.N.R.,1,0,0.33,0,917,"{'availableMandates': 0, 'blankVotes': 4267, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2885, 'nullVotesPercentage': 1.03, 'numberParishes': 53, 'numberVoters': 280310, 'percentageVoters': 53.43}",Lisboa,Lisboa,0,4267,1.52,,False,2885,1.03,53,280310,53.43
633,,['Pedro Miguel de Santana Lopes'],7,PPD/PSD.CDS-PP.MPT.PPM,0,0,PPD/PSD.CDS-PP.MPT.PPM,1,7,38.69,0,108457,"{'availableMandates': 0, 'blankVotes': 4267, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2885, 'nullVotesPercentage': 1.03, 'numberParishes': 53, 'numberVoters': 280310, 'percentageVoters': 53.43}",Lisboa,Lisboa,0,4267,1.52,,False,2885,1.03,53,280310,53.43
634,,['António Luís Santos da Costa'],9,PS,1,1,PS,1,9,44.01,1,123372,"{'availableMandates': 0, 'blankVotes': 4267, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2885, 'nullVotesPercentage': 1.03, 'numberParishes': 53, 'numberVoters': 280310, 'percentageVoters': 53.43}",Lisboa,Lisboa,0,4267,1.52,,False,2885,1.03,53,280310,53.43
635,,['Bruno Manuel Ferreira de Sousa'],0,PTP,0,0,PTP,1,0,0.18,0,515,"{'availableMandates': 0, 'blankVotes': 4267, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 2885, 'nullVotesPercentage': 1.03, 'numberParishes': 53, 'numberVoters': 280310, 'percentageVoters': 53.43}",Lisboa,Lisboa,0,4267,1.52,,False,2885,1.03,53,280310,53.43
636,,['Vitor Manuel Carvalho Franco'],0,B.E.,0,0,B.E.,1,0,4.24,0,3812,"{'availableMandates': 0, 'blankVotes': 1566, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1214, 'nullVotesPercentage': 1.35, 'numberParishes': 18, 'numberVoters': 89998, 'percentageVoters': 54.23}",Loures,Lisboa,0,1566,1.74,,False,1214,1.35,18,89998,54.23
637,,['Mário Ferreira Teixeira do Carmo'],0,CDS-PP,0,0,CDS-PP,1,0,3.83,0,3446,"{'availableMandates': 0, 'blankVotes': 1566, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1214, 'nullVotesPercentage': 1.35, 'numberParishes': 18, 'numberVoters': 89998, 'percentageVoters': 54.23}",Loures,Lisboa,0,1566,1.74,,False,1214,1.35,18,89998,54.23
638,,['Paulo Jorge Piteira Leão'],3,PCP-PEV,0,0,PCP-PEV,1,3,22.96,0,20667,"{'availableMandates': 0, 'blankVotes': 1566, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1214, 'nullVotesPercentage': 1.35, 'numberParishes': 18, 'numberVoters': 89998, 'percentageVoters': 54.23}",Loures,Lisboa,0,1566,1.74,,False,1214,1.35,18,89998,54.23
639,,['Luís Manuel da Silva Patrício'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,1.66,0,1494,"{'availableMandates': 0, 'blankVotes': 1566, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1214, 'nullVotesPercentage': 1.35, 'numberParishes': 18, 'numberVoters': 89998, 'percentageVoters': 54.23}",Loures,Lisboa,0,1566,1.74,,False,1214,1.35,18,89998,54.23
640,,['Maria Geni Veloso das Neves'],2,PPD/PSD,0,0,PPD/PSD,1,2,16.06,0,14456,"{'availableMandates': 0, 'blankVotes': 1566, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1214, 'nullVotesPercentage': 1.35, 'numberParishes': 18, 'numberVoters': 89998, 'percentageVoters': 54.23}",Loures,Lisboa,0,1566,1.74,,False,1214,1.35,18,89998,54.23
641,,['Carlos Alberto Dias Teixeira'],6,PS,1,1,PS,1,6,48.16,1,43343,"{'availableMandates': 0, 'blankVotes': 1566, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1214, 'nullVotesPercentage': 1.35, 'numberParishes': 18, 'numberVoters': 89998, 'percentageVoters': 54.23}",Loures,Lisboa,0,1566,1.74,,False,1214,1.35,18,89998,54.23
642,,['José António Monteiro Bourdain'],0,CDS-PP,0,0,CDS-PP,1,0,2.57,0,339,"{'availableMandates': 0, 'blankVotes': 266, 'blankVotesPercentage': 2.01, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 195, 'nullVotesPercentage': 1.48, 'numberParishes': 11, 'numberVoters': 13211, 'percentageVoters': 59.72}",Lourinhã,Lisboa,0,266,2.01,,False,195,1.48,11,13211,59.72
643,,['João Nunes Maria Alves'],0,MMS,0,0,MMS,1,0,0.43,0,57,"{'availableMandates': 0, 'blankVotes': 266, 'blankVotesPercentage': 2.01, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 195, 'nullVotesPercentage': 1.48, 'numberParishes': 11, 'numberVoters': 13211, 'percentageVoters': 59.72}",Lourinhã,Lisboa,0,266,2.01,,False,195,1.48,11,13211,59.72
644,,['José Manuel Levy da Silva Soeiro'],0,PCP-PEV,0,0,PCP-PEV,1,0,3.82,0,505,"{'availableMandates': 0, 'blankVotes': 266, 'blankVotesPercentage': 2.01, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 195, 'nullVotesPercentage': 1.48, 'numberParishes': 11, 'numberVoters': 13211, 'percentageVoters': 59.72}",Lourinhã,Lisboa,0,266,2.01,,False,195,1.48,11,13211,59.72
645,,['Carlos Jorge Segadães de Almeida Marques'],2,PPD/PSD,0,0,PPD/PSD,1,2,32.56,0,4302,"{'availableMandates': 0, 'blankVotes': 266, 'blankVotesPercentage': 2.01, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 195, 'nullVotesPercentage': 1.48, 'numberParishes': 11, 'numberVoters': 13211, 'percentageVoters': 59.72}",Lourinhã,Lisboa,0,266,2.01,,False,195,1.48,11,13211,59.72
646,,['José Manuel Dias Custódio'],5,PS,1,1,PS,1,5,57.13,1,7547,"{'availableMandates': 0, 'blankVotes': 266, 'blankVotesPercentage': 2.01, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 195, 'nullVotesPercentage': 1.48, 'numberParishes': 11, 'numberVoters': 13211, 'percentageVoters': 59.72}",Lourinhã,Lisboa,0,266,2.01,,False,195,1.48,11,13211,59.72
647,,['Helder Augusto Gonçalves Fortes'],0,B.E.,0,0,B.E.,1,0,4.57,0,1323,"{'availableMandates': 0, 'blankVotes': 837, 'blankVotesPercentage': 2.89, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 375, 'nullVotesPercentage': 1.3, 'numberParishes': 17, 'numberVoters': 28940, 'percentageVoters': 56.06}",Mafra,Lisboa,0,837,2.89,,False,375,1.3,17,28940,56.06
648,,['Carlos Evangelista Sena Pinheiro'],0,CDS-PP,0,0,CDS-PP,1,0,5.74,0,1660,"{'availableMandates': 0, 'blankVotes': 837, 'blankVotesPercentage': 2.89, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 375, 'nullVotesPercentage': 1.3, 'numberParishes': 17, 'numberVoters': 28940, 'percentageVoters': 56.06}",Mafra,Lisboa,0,837,2.89,,False,375,1.3,17,28940,56.06
649,,['Eugénio Óscar Garcia da Rosa'],0,PCP-PEV,0,0,PCP-PEV,1,0,5.95,0,1722,"{'availableMandates': 0, 'blankVotes': 837, 'blankVotesPercentage': 2.89, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 375, 'nullVotesPercentage': 1.3, 'numberParishes': 17, 'numberVoters': 28940, 'percentageVoters': 56.06}",Mafra,Lisboa,0,837,2.89,,False,375,1.3,17,28940,56.06
650,,['José Maria Ministro dos Santos'],6,PPD/PSD,1,1,PPD/PSD,1,6,52.04,1,15059,"{'availableMandates': 0, 'blankVotes': 837, 'blankVotesPercentage': 2.89, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 375, 'nullVotesPercentage': 1.3, 'numberParishes': 17, 'numberVoters': 28940, 'percentageVoters': 56.06}",Mafra,Lisboa,0,837,2.89,,False,375,1.3,17,28940,56.06
651,,['Sérgio Paulo Mendes Mota'],3,PS,0,0,PS,1,3,27.52,0,7964,"{'availableMandates': 0, 'blankVotes': 837, 'blankVotesPercentage': 2.89, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 375, 'nullVotesPercentage': 1.3, 'numberParishes': 17, 'numberVoters': 28940, 'percentageVoters': 56.06}",Mafra,Lisboa,0,837,2.89,,False,375,1.3,17,28940,56.06
652,,['António Miguel Rodrigues'],0,B.E.,0,0,B.E.,1,0,3.76,0,2396,"{'availableMandates': 0, 'blankVotes': 988, 'blankVotesPercentage': 1.55, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 741, 'nullVotesPercentage': 1.16, 'numberParishes': 7, 'numberVoters': 63647, 'percentageVoters': 54.37}",Odivelas,Lisboa,0,988,1.55,,False,741,1.16,7,63647,54.37
653,,['Ilídio de Magalhães Ferreira'],2,PCP-PEV,0,0,PCP-PEV,1,2,20.17,0,12838,"{'availableMandates': 0, 'blankVotes': 988, 'blankVotesPercentage': 1.55, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 741, 'nullVotesPercentage': 1.16, 'numberParishes': 7, 'numberVoters': 63647, 'percentageVoters': 54.37}",Odivelas,Lisboa,0,988,1.55,,False,741,1.16,7,63647,54.37
654,,['Hernâni Manuel Marques de Carvalho'],4,PPD/PSD.CDS-PP.MPT.PPM,0,0,PPD/PSD.CDS-PP.MPT.PPM,1,4,35.74,0,22747,"{'availableMandates': 0, 'blankVotes': 988, 'blankVotesPercentage': 1.55, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 741, 'nullVotesPercentage': 1.16, 'numberParishes': 7, 'numberVoters': 63647, 'percentageVoters': 54.37}",Odivelas,Lisboa,0,988,1.55,,False,741,1.16,7,63647,54.37
655,,['Susana de Fátima Carvalho Amador'],5,PS,1,0,PS,1,5,37.61,1,23937,"{'availableMandates': 0, 'blankVotes': 988, 'blankVotesPercentage': 1.55, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 741, 'nullVotesPercentage': 1.16, 'numberParishes': 7, 'numberVoters': 63647, 'percentageVoters': 54.37}",Odivelas,Lisboa,0,988,1.55,,False,741,1.16,7,63647,54.37
656,,['Francisco Manuel Vicente Figueira Silva'],0,B.E.,0,0,B.E.,1,0,3.91,0,3054,"{'availableMandates': 0, 'blankVotes': 2087, 'blankVotesPercentage': 2.67, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1380, 'nullVotesPercentage': 1.77, 'numberParishes': 10, 'numberVoters': 78059, 'percentageVoters': 54.01}",Oeiras,Lisboa,0,2087,2.67,,False,1380,1.77,10,78059,54.01
657,,['Isaltino Afonso Morais'],5,I,1,0,I,1,5,41.52,1,32407,"{'availableMandates': 0, 'blankVotes': 2087, 'blankVotesPercentage': 2.67, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1380, 'nullVotesPercentage': 1.77, 'numberParishes': 10, 'numberVoters': 78059, 'percentageVoters': 54.01}",Oeiras,Lisboa,0,2087,2.67,,False,1380,1.77,10,78059,54.01
658,,['Amílcar José da Silva Campos'],1,PCP-PEV,0,0,PCP-PEV,1,1,7.31,0,5703,"{'availableMandates': 0, 'blankVotes': 2087, 'blankVotesPercentage': 2.67, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1380, 'nullVotesPercentage': 1.77, 'numberParishes': 10, 'numberVoters': 78059, 'percentageVoters': 54.01}",Oeiras,Lisboa,0,2087,2.67,,False,1380,1.77,10,78059,54.01
659,,['Fernando Carvalho Pereira'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,0.63,0,495,"{'availableMandates': 0, 'blankVotes': 2087, 'blankVotesPercentage': 2.67, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1380, 'nullVotesPercentage': 1.77, 'numberParishes': 10, 'numberVoters': 78059, 'percentageVoters': 54.01}",Oeiras,Lisboa,0,2087,2.67,,False,1380,1.77,10,78059,54.01
660,,['Isabel Maria Meireles Teixeira Vasconcelos Salgado'],2,PPD/PSD.CDS-PP.PPM,0,0,PPD/PSD.CDS-PP.PPM,1,2,16.42,0,12821,"{'availableMandates': 0, 'blankVotes': 2087, 'blankVotesPercentage': 2.67, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1380, 'nullVotesPercentage': 1.77, 'numberParishes': 10, 'numberVoters': 78059, 'percentageVoters': 54.01}",Oeiras,Lisboa,0,2087,2.67,,False,1380,1.77,10,78059,54.01
661,,['Marcos de Cunha e Lorena Perestrello de Vasconcellos'],3,PS,0,0,PS,1,3,25.77,0,20112,"{'availableMandates': 0, 'blankVotes': 2087, 'blankVotesPercentage': 2.67, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1380, 'nullVotesPercentage': 1.77, 'numberParishes': 10, 'numberVoters': 78059, 'percentageVoters': 54.01}",Oeiras,Lisboa,0,2087,2.67,,False,1380,1.77,10,78059,54.01
662,,['André Aurélio Marona Beja'],0,B.E.,0,0,B.E.,1,0,5.9,0,8121,"{'availableMandates': 0, 'blankVotes': 2400, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1616, 'nullVotesPercentage': 1.17, 'numberParishes': 20, 'numberVoters': 137699, 'percentageVoters': 47.92}",Sintra,Lisboa,0,2400,1.74,,False,1616,1.17,20,137699,47.92
663,,['José Manuel Baptista Alves'],1,PCP-PEV,0,0,PCP-PEV,1,1,11.11,0,15293,"{'availableMandates': 0, 'blankVotes': 2400, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1616, 'nullVotesPercentage': 1.17, 'numberParishes': 20, 'numberVoters': 137699, 'percentageVoters': 47.92}",Sintra,Lisboa,0,2400,1.74,,False,1616,1.17,20,137699,47.92
664,,['José Vitorino Piteira Mestre'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,1.09,0,1497,"{'availableMandates': 0, 'blankVotes': 2400, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1616, 'nullVotesPercentage': 1.17, 'numberParishes': 20, 'numberVoters': 137699, 'percentageVoters': 47.92}",Sintra,Lisboa,0,2400,1.74,,False,1616,1.17,20,137699,47.92
665,,['Fernando Jorge Loureiro de Roboredo Seara'],6,PPD/PSD.CDS-PP.PPM.MPT,1,1,PPD/PSD.CDS-PP.PPM.MPT,1,6,45.25,1,62314,"{'availableMandates': 0, 'blankVotes': 2400, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1616, 'nullVotesPercentage': 1.17, 'numberParishes': 20, 'numberVoters': 137699, 'percentageVoters': 47.92}",Sintra,Lisboa,0,2400,1.74,,False,1616,1.17,20,137699,47.92
666,,['Ana Maria Rosa Martins Gomes'],4,PS,0,0,PS,1,4,33.74,0,46458,"{'availableMandates': 0, 'blankVotes': 2400, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1616, 'nullVotesPercentage': 1.17, 'numberParishes': 20, 'numberVoters': 137699, 'percentageVoters': 47.92}",Sintra,Lisboa,0,2400,1.74,,False,1616,1.17,20,137699,47.92
667,,['António Lopes Bogalho'],3,PCP-PEV,1,1,PCP-PEV,1,3,54.33,1,2459,"{'availableMandates': 0, 'blankVotes': 99, 'blankVotesPercentage': 2.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 87, 'nullVotesPercentage': 1.92, 'numberParishes': 3, 'numberVoters': 4526, 'percentageVoters': 58.73}",Sobral de Monte Agraço,Lisboa,0,99,2.19,,False,87,1.92,3,4526,58.73
668,,['António José de Carvalho Caroço'],1,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,1,23.95,0,1084,"{'availableMandates': 0, 'blankVotes': 99, 'blankVotesPercentage': 2.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 87, 'nullVotesPercentage': 1.92, 'numberParishes': 3, 'numberVoters': 4526, 'percentageVoters': 58.73}",Sobral de Monte Agraço,Lisboa,0,99,2.19,,False,87,1.92,3,4526,58.73
669,,['Reinaldo Manuel Soares da Costa Fragoso'],1,PS,0,0,PS,1,1,17.61,0,797,"{'availableMandates': 0, 'blankVotes': 99, 'blankVotesPercentage': 2.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 87, 'nullVotesPercentage': 1.92, 'numberParishes': 3, 'numberVoters': 4526, 'percentageVoters': 58.73}",Sobral de Monte Agraço,Lisboa,0,99,2.19,,False,87,1.92,3,4526,58.73
670,,['Paulo Adelino Esteves Gonçalves'],0,PCP-PEV,0,0,PCP-PEV,1,0,7.47,0,2824,"{'availableMandates': 0, 'blankVotes': 578, 'blankVotesPercentage': 1.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 403, 'nullVotesPercentage': 1.07, 'numberParishes': 20, 'numberVoters': 37817, 'percentageVoters': 59.1}",Torres Vedras,Lisboa,0,578,1.53,,False,403,1.07,20,37817,59.1
671,,['António Paulo Veloso Martins Bento'],3,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,3,28.87,0,10917,"{'availableMandates': 0, 'blankVotes': 578, 'blankVotesPercentage': 1.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 403, 'nullVotesPercentage': 1.07, 'numberParishes': 20, 'numberVoters': 37817, 'percentageVoters': 59.1}",Torres Vedras,Lisboa,0,578,1.53,,False,403,1.07,20,37817,59.1
672,,['Carlos Manuel Soares Miguel'],6,PS,1,1,PS,1,6,61.07,1,23095,"{'availableMandates': 0, 'blankVotes': 578, 'blankVotesPercentage': 1.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 403, 'nullVotesPercentage': 1.07, 'numberParishes': 20, 'numberVoters': 37817, 'percentageVoters': 59.1}",Torres Vedras,Lisboa,0,578,1.53,,False,403,1.07,20,37817,59.1
