,effectiveCandidates,mandates,party,presidents,votes.absoluteMajority,votes.acronym,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.validVotesPercentage,votes.votes,total_votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters
1158,['José Maria Marta da Silva'],0,B.E.,0,0,B.E.,1,0,1.7,0,1.76,73,"{'availableMandates': 0, 'blankVotes': 53, 'blankVotesPercentage': 1.23, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 109, 'nullVotesPercentage': 2.54, 'numberParishes': 14, 'numberVoters': 4299, 'percentageVoters': 66.95}",Armamar,Viseu,0,53,1.23,,False,109,2.54,14,4299,66.95
1159,['Luís Miguel Pires de Paiva Cardoso Pinto'],1,CDS-PP,0,0,CDS-PP,1,1,20.94,0,21.75,900,"{'availableMandates': 0, 'blankVotes': 53, 'blankVotesPercentage': 1.23, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 109, 'nullVotesPercentage': 2.54, 'numberParishes': 14, 'numberVoters': 4299, 'percentageVoters': 66.95}",Armamar,Viseu,0,53,1.23,,False,109,2.54,14,4299,66.95
1160,['Mário Ferreira Carneiro Cireneu'],0,PCP - PEV,0,0,PCP - PEV,1,0,5.26,0,5.46,226,"{'availableMandates': 0, 'blankVotes': 53, 'blankVotesPercentage': 1.23, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 109, 'nullVotesPercentage': 2.54, 'numberParishes': 14, 'numberVoters': 4299, 'percentageVoters': 66.95}",Armamar,Viseu,0,53,1.23,,False,109,2.54,14,4299,66.95
1161,['João Paulo Soares Carvalho Pereira da Fonseca'],4,PPD/PSD,1,1,PPD/PSD,1,4,56.97,1,59.2,2449,"{'availableMandates': 0, 'blankVotes': 53, 'blankVotesPercentage': 1.23, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 109, 'nullVotesPercentage': 2.54, 'numberParishes': 14, 'numberVoters': 4299, 'percentageVoters': 66.95}",Armamar,Viseu,0,53,1.23,,False,109,2.54,14,4299,66.95
1162,['Américo Teixeira Moreira'],0,PS,0,0,PS,1,0,11.37,0,11.82,489,"{'availableMandates': 0, 'blankVotes': 53, 'blankVotesPercentage': 1.23, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 109, 'nullVotesPercentage': 2.54, 'numberParishes': 14, 'numberVoters': 4299, 'percentageVoters': 66.95}",Armamar,Viseu,0,53,1.23,,False,109,2.54,14,4299,66.95
1163,['Luís Humberto da Costa Fidalgo'],0,CDS-PP,0,0,CDS-PP,1,0,5.5,0,5.84,300,"{'availableMandates': 0, 'blankVotes': 160, 'blankVotesPercentage': 2.93, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 161, 'nullVotesPercentage': 2.95, 'numberParishes': 5, 'numberVoters': 5458, 'percentageVoters': 54.37}",Carregal do Sal,Viseu,0,160,2.93,,False,161,2.95,5,5458,54.37
1164,['António Luís da Costa Correia'],0,PCP - PEV,0,0,PCP - PEV,1,0,1.78,0,1.89,97,"{'availableMandates': 0, 'blankVotes': 160, 'blankVotesPercentage': 2.93, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 161, 'nullVotesPercentage': 2.95, 'numberParishes': 5, 'numberVoters': 5458, 'percentageVoters': 54.37}",Carregal do Sal,Viseu,0,160,2.93,,False,161,2.95,5,5458,54.37
1165,['Vasco Jorge Matias Antunes De Almeida'],3,PPD/PSD,0,0,PPD/PSD,1,3,34.04,0,36.17,1858,"{'availableMandates': 0, 'blankVotes': 160, 'blankVotesPercentage': 2.93, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 161, 'nullVotesPercentage': 2.95, 'numberParishes': 5, 'numberVoters': 5458, 'percentageVoters': 54.37}",Carregal do Sal,Viseu,0,160,2.93,,False,161,2.95,5,5458,54.37
1166,['Rogério Mota Abrantes'],4,PS,1,1,PS,1,4,52.8,1,56.1,2882,"{'availableMandates': 0, 'blankVotes': 160, 'blankVotesPercentage': 2.93, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 161, 'nullVotesPercentage': 2.95, 'numberParishes': 5, 'numberVoters': 5458, 'percentageVoters': 54.37}",Carregal do Sal,Viseu,0,160,2.93,,False,161,2.95,5,5458,54.37
1167,['Carlos Manuel de Carvalho Rodrigues Costa'],0,CDS-PP,0,0,CDS-PP,1,0,3.98,0,4.18,392,"{'availableMandates': 0, 'blankVotes': 246, 'blankVotesPercentage': 2.5, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 216, 'nullVotesPercentage': 2.19, 'numberParishes': 16, 'numberVoters': 9851, 'percentageVoters': 59.84}",Castro Daire,Viseu,0,246,2.5,,False,216,2.19,16,9851,59.84
1168,['Isabel de Fátima Esteves Moreira Pires Souto'],0,PCP - PEV,0,0,PCP - PEV,1,0,1.53,0,1.61,151,"{'availableMandates': 0, 'blankVotes': 246, 'blankVotesPercentage': 2.5, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 216, 'nullVotesPercentage': 2.19, 'numberParishes': 16, 'numberVoters': 9851, 'percentageVoters': 59.84}",Castro Daire,Viseu,0,246,2.5,,False,216,2.19,16,9851,59.84
1169,['Luís Alberto Costa Pinto'],3,PPD/PSD,0,0,PPD/PSD,1,3,35.61,0,37.36,3508,"{'availableMandates': 0, 'blankVotes': 246, 'blankVotesPercentage': 2.5, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 216, 'nullVotesPercentage': 2.19, 'numberParishes': 16, 'numberVoters': 9851, 'percentageVoters': 59.84}",Castro Daire,Viseu,0,246,2.5,,False,216,2.19,16,9851,59.84
1170,['José Fernando Carneiro Pereira'],4,PS,1,1,PS,1,4,54.19,1,56.85,5338,"{'availableMandates': 0, 'blankVotes': 246, 'blankVotesPercentage': 2.5, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 216, 'nullVotesPercentage': 2.19, 'numberParishes': 16, 'numberVoters': 9851, 'percentageVoters': 59.84}",Castro Daire,Viseu,0,246,2.5,,False,216,2.19,16,9851,59.84
1171,['Avelino António Pacheco Gonçalves'],0,PCP - PEV,0,0,PCP - PEV,1,0,2.37,0,2.45,289,"{'availableMandates': 0, 'blankVotes': 187, 'blankVotesPercentage': 1.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 227, 'nullVotesPercentage': 1.86, 'numberParishes': 14, 'numberVoters': 12195, 'percentageVoters': 66.69}",Cinfães,Viseu,0,187,1.53,,False,227,1.86,14,12195,66.69
1172,['Manuel de Vasconcelos Pinheiro'],3,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,3,36.52,0,37.81,4454,"{'availableMandates': 0, 'blankVotes': 187, 'blankVotesPercentage': 1.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 227, 'nullVotesPercentage': 1.86, 'numberParishes': 14, 'numberVoters': 12195, 'percentageVoters': 66.69}",Cinfães,Viseu,0,187,1.53,,False,227,1.86,14,12195,66.69
1173,['Armando da Silva Mourisco'],4,PS,1,1,PS,1,4,57.71,1,59.74,7038,"{'availableMandates': 0, 'blankVotes': 187, 'blankVotesPercentage': 1.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 227, 'nullVotesPercentage': 1.86, 'numberParishes': 14, 'numberVoters': 12195, 'percentageVoters': 66.69}",Cinfães,Viseu,0,187,1.53,,False,227,1.86,14,12195,66.69
1174,['Vasco João Guedes Silva Ferreira'],0,PCP - PEV,0,0,PCP - PEV,1,0,3.73,0,3.97,590,"{'availableMandates': 0, 'blankVotes': 384, 'blankVotesPercentage': 2.43, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 566, 'nullVotesPercentage': 3.58, 'numberParishes': 18, 'numberVoters': 15825, 'percentageVoters': 61.13}",Lamego,Viseu,0,384,2.43,,False,566,3.58,18,15825,61.13
1175,['Francisco Manuel Lopes'],4,PPD/PSD.CDS-PP,1,1,PPD/PSD.CDS-PP,1,4,54.02,1,57.47,8548,"{'availableMandates': 0, 'blankVotes': 384, 'blankVotesPercentage': 2.43, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 566, 'nullVotesPercentage': 3.58, 'numberParishes': 18, 'numberVoters': 15825, 'percentageVoters': 61.13}",Lamego,Viseu,0,384,2.43,,False,566,3.58,18,15825,61.13
1176,['Manuel António Rebelo Ferreira'],3,PS,0,0,PS,1,3,36.25,0,38.57,5737,"{'availableMandates': 0, 'blankVotes': 384, 'blankVotesPercentage': 2.43, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 566, 'nullVotesPercentage': 3.58, 'numberParishes': 18, 'numberVoters': 15825, 'percentageVoters': 61.13}",Lamego,Viseu,0,384,2.43,,False,566,3.58,18,15825,61.13
1177,['António Fernando Albuquerque'],0,PCP - PEV,0,0,PCP - PEV,1,0,3.07,0,3.29,347,"{'availableMandates': 0, 'blankVotes': 485, 'blankVotesPercentage': 4.29, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 270, 'nullVotesPercentage': 2.39, 'numberParishes': 12, 'numberVoters': 11303, 'percentageVoters': 55.78}",Mangualde,Viseu,0,485,4.29,,False,270,2.39,12,11303,55.78
1178,['Aníbal José Carvalho Maltez'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,26.68,0,28.59,3016,"{'availableMandates': 0, 'blankVotes': 485, 'blankVotesPercentage': 4.29, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 270, 'nullVotesPercentage': 2.39, 'numberParishes': 12, 'numberVoters': 11303, 'percentageVoters': 55.78}",Mangualde,Viseu,0,485,4.29,,False,270,2.39,12,11303,55.78
1179,['João Nuno Ferreira Gonçalves de Azevedo'],5,PS,1,1,PS,1,5,63.57,1,68.12,7185,"{'availableMandates': 0, 'blankVotes': 485, 'blankVotesPercentage': 4.29, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 270, 'nullVotesPercentage': 2.39, 'numberParishes': 12, 'numberVoters': 11303, 'percentageVoters': 55.78}",Mangualde,Viseu,0,485,4.29,,False,270,2.39,12,11303,55.78
1180,['Augusto Coelho Praça'],0,PCP - PEV,0,0,PCP - PEV,1,0,2.67,0,2.86,169,"{'availableMandates': 0, 'blankVotes': 271, 'blankVotesPercentage': 4.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 168, 'nullVotesPercentage': 2.65, 'numberParishes': 16, 'numberVoters': 6341, 'percentageVoters': 55.01}",Moimenta da Beira,Viseu,0,271,4.27,,False,168,2.65,16,6341,55.01
1181,['Luís Carlos Pereira da Silva'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,28.59,0,30.72,1813,"{'availableMandates': 0, 'blankVotes': 271, 'blankVotesPercentage': 4.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 168, 'nullVotesPercentage': 2.65, 'numberParishes': 16, 'numberVoters': 6341, 'percentageVoters': 55.01}",Moimenta da Beira,Viseu,0,271,4.27,,False,168,2.65,16,6341,55.01
1182,['José Eduardo Lopes Ferreira'],5,PS,1,1,PS,1,5,61.82,1,66.42,3920,"{'availableMandates': 0, 'blankVotes': 271, 'blankVotesPercentage': 4.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 168, 'nullVotesPercentage': 2.65, 'numberParishes': 16, 'numberVoters': 6341, 'percentageVoters': 55.01}",Moimenta da Beira,Viseu,0,271,4.27,,False,168,2.65,16,6341,55.01
1183,['Filipe Manuel Ferreira Valente'],0,CDS-PP,0,0,CDS-PP,1,0,8.01,0,8.38,463,"{'availableMandates': 0, 'blankVotes': 180, 'blankVotesPercentage': 3.12, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 74, 'nullVotesPercentage': 1.28, 'numberParishes': 7, 'numberVoters': 5777, 'percentageVoters': 57.27}",Mortágua,Viseu,0,180,3.12,,False,74,1.28,7,5777,57.27
1184,['Maria Cecília dos Anjos Barbosa'],0,PCP - PEV,0,0,PCP - PEV,1,0,0.8,0,0.83,46,"{'availableMandates': 0, 'blankVotes': 180, 'blankVotesPercentage': 3.12, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 74, 'nullVotesPercentage': 1.28, 'numberParishes': 7, 'numberVoters': 5777, 'percentageVoters': 57.27}",Mortágua,Viseu,0,180,3.12,,False,74,1.28,7,5777,57.27
1185,['José Júlio Henriques Norte'],4,PPD/PSD,1,1,PPD/PSD,1,4,44.37,1,46.41,2563,"{'availableMandates': 0, 'blankVotes': 180, 'blankVotesPercentage': 3.12, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 74, 'nullVotesPercentage': 1.28, 'numberParishes': 7, 'numberVoters': 5777, 'percentageVoters': 57.27}",Mortágua,Viseu,0,180,3.12,,False,74,1.28,7,5777,57.27
1186,['João Pedro de Almeida e Sousa Rodrigues da Fonseca'],3,PS,0,0,PS,1,3,42.43,0,44.38,2451,"{'availableMandates': 0, 'blankVotes': 180, 'blankVotesPercentage': 3.12, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 74, 'nullVotesPercentage': 1.28, 'numberParishes': 7, 'numberVoters': 5777, 'percentageVoters': 57.27}",Mortágua,Viseu,0,180,3.12,,False,74,1.28,7,5777,57.27
1187,['Nuno Alexandre Rodrigues Albuquerque Vaz'],0,PCP - PEV,0,0,PCP - PEV,1,0,4.33,0,4.68,343,"{'availableMandates': 0, 'blankVotes': 334, 'blankVotesPercentage': 4.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 256, 'nullVotesPercentage': 3.23, 'numberParishes': 7, 'numberVoters': 7926, 'percentageVoters': 57.34}",Nelas,Viseu,0,334,4.21,,False,256,3.23,7,7926,57.34
1188,['Isaura Leonor Marques Figueiredo da Silva Pedro'],3,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,3,44.03,0,47.57,3490,"{'availableMandates': 0, 'blankVotes': 334, 'blankVotesPercentage': 4.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 256, 'nullVotesPercentage': 3.23, 'numberParishes': 7, 'numberVoters': 7926, 'percentageVoters': 57.34}",Nelas,Viseu,0,334,4.21,,False,256,3.23,7,7926,57.34
1189,['José Manuel Borges da Silva'],4,PS,1,1,PS,1,4,44.2,1,47.75,3503,"{'availableMandates': 0, 'blankVotes': 334, 'blankVotesPercentage': 4.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 256, 'nullVotesPercentage': 3.23, 'numberParishes': 7, 'numberVoters': 7926, 'percentageVoters': 57.34}",Nelas,Viseu,0,334,4.21,,False,256,3.23,7,7926,57.34
1190,['Mário do Carmo Pereira'],0,B.E.,0,0,B.E.,1,0,3.9,0,4.15,225,"{'availableMandates': 0, 'blankVotes': 213, 'blankVotesPercentage': 3.69, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 147, 'nullVotesPercentage': 2.55, 'numberParishes': 8, 'numberVoters': 5776, 'percentageVoters': 61.64}",Oliveira de Frades,Viseu,0,213,3.69,,False,147,2.55,8,5776,61.64
1191,['Nuno Miguel Duarte Martins'],0,PCP - PEV,0,0,PCP - PEV,1,0,2.74,0,2.92,158,"{'availableMandates': 0, 'blankVotes': 213, 'blankVotesPercentage': 3.69, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 147, 'nullVotesPercentage': 2.55, 'numberParishes': 8, 'numberVoters': 5776, 'percentageVoters': 61.64}",Oliveira de Frades,Viseu,0,213,3.69,,False,147,2.55,8,5776,61.64
1192,['Luís Manuel Martins de Vasconcelos'],4,PPD/PSD.CDS-PP,1,1,PPD/PSD.CDS-PP,1,4,71.42,1,76.16,4125,"{'availableMandates': 0, 'blankVotes': 213, 'blankVotesPercentage': 3.69, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 147, 'nullVotesPercentage': 2.55, 'numberParishes': 8, 'numberVoters': 5776, 'percentageVoters': 61.64}",Oliveira de Frades,Viseu,0,213,3.69,,False,147,2.55,8,5776,61.64
1193,['Porfirio António de Sousa Carvalho'],1,PS,0,0,PS,1,1,15.72,0,16.77,908,"{'availableMandates': 0, 'blankVotes': 213, 'blankVotesPercentage': 3.69, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 147, 'nullVotesPercentage': 2.55, 'numberParishes': 8, 'numberVoters': 5776, 'percentageVoters': 61.64}",Oliveira de Frades,Viseu,0,213,3.69,,False,147,2.55,8,5776,61.64
1194,['António Nogueira de Matos Vilarigues'],0,PCP - PEV,0,0,PCP - PEV,1,0,3.26,0,3.42,178,"{'availableMandates': 0, 'blankVotes': 110, 'blankVotesPercentage': 2.02, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 137, 'nullVotesPercentage': 2.51, 'numberParishes': 11, 'numberVoters': 5458, 'percentageVoters': 62.26}",Penalva do Castelo,Viseu,0,110,2.02,,False,137,2.51,11,5458,62.26
1195,['Carlos Ferreira dos Santos'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,41.5,0,43.47,2265,"{'availableMandates': 0, 'blankVotes': 110, 'blankVotesPercentage': 2.02, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 137, 'nullVotesPercentage': 2.51, 'numberParishes': 11, 'numberVoters': 5458, 'percentageVoters': 62.26}",Penalva do Castelo,Viseu,0,110,2.02,,False,137,2.51,11,5458,62.26
1196,['Francisco Lopes de Carvalho'],3,PS,1,1,PS,1,3,50.71,1,53.12,2768,"{'availableMandates': 0, 'blankVotes': 110, 'blankVotesPercentage': 2.02, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 137, 'nullVotesPercentage': 2.51, 'numberParishes': 11, 'numberVoters': 5458, 'percentageVoters': 62.26}",Penalva do Castelo,Viseu,0,110,2.02,,False,137,2.51,11,5458,62.26
1197,['Orlando Augusto Timóteo Rodrigues'],2,PS,0,0,PS,1,2,30.69,0,32.44,642,"{'availableMandates': 0, 'blankVotes': 49, 'blankVotesPercentage': 2.34, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 64, 'nullVotesPercentage': 3.06, 'numberParishes': 7, 'numberVoters': 2092, 'percentageVoters': 58.08}",Penedono,Viseu,0,49,2.34,,False,64,3.06,7,2092,58.08
1198,['Casimiro Cerqueira Veloso'],0,MPT,0,0,MPT,1,0,3.04,0,3.16,234,"{'availableMandates': 0, 'blankVotes': 120, 'blankVotesPercentage': 1.56, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 170, 'nullVotesPercentage': 2.21, 'numberParishes': 11, 'numberVoters': 7697, 'percentageVoters': 68.88}",Resende,Viseu,0,120,1.56,,False,170,2.21,11,7697,68.88
1199,['Fernando Alberto Pinto'],0,PCP - PEV,0,0,PCP - PEV,1,0,1.08,0,1.12,83,"{'availableMandates': 0, 'blankVotes': 120, 'blankVotesPercentage': 1.56, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 170, 'nullVotesPercentage': 2.21, 'numberParishes': 11, 'numberVoters': 7697, 'percentageVoters': 68.88}",Resende,Viseu,0,120,1.56,,False,170,2.21,11,7697,68.88
1200,['Jaime António Bernardino Alves'],3,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,3,41.41,0,43.03,3187,"{'availableMandates': 0, 'blankVotes': 120, 'blankVotesPercentage': 1.56, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 170, 'nullVotesPercentage': 2.21, 'numberParishes': 11, 'numberVoters': 7697, 'percentageVoters': 68.88}",Resende,Viseu,0,120,1.56,,False,170,2.21,11,7697,68.88
1201,['Manuel Joaquim Garcez Trindade'],4,PS,1,1,PS,1,4,50.71,1,52.69,3903,"{'availableMandates': 0, 'blankVotes': 120, 'blankVotesPercentage': 1.56, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 170, 'nullVotesPercentage': 2.21, 'numberParishes': 11, 'numberVoters': 7697, 'percentageVoters': 68.88}",Resende,Viseu,0,120,1.56,,False,170,2.21,11,7697,68.88
1202,['Maria Manuela Dias Alves'],0,CDS-PP,0,0,CDS-PP,1,0,4.59,0,4.87,307,"{'availableMandates': 0, 'blankVotes': 221, 'blankVotesPercentage': 3.3, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 168, 'nullVotesPercentage': 2.51, 'numberParishes': 6, 'numberVoters': 6689, 'percentageVoters': 58.11}",Santa Comba Dão,Viseu,0,221,3.3,,False,168,2.51,6,6689,58.11
1203,['Alberto Lopes de Andrade'],0,PCP - PEV,0,0,PCP - PEV,1,0,1.32,0,1.4,88,"{'availableMandates': 0, 'blankVotes': 221, 'blankVotesPercentage': 3.3, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 168, 'nullVotesPercentage': 2.51, 'numberParishes': 6, 'numberVoters': 6689, 'percentageVoters': 58.11}",Santa Comba Dão,Viseu,0,221,3.3,,False,168,2.51,6,6689,58.11
1204,['João António de Sousa Pais Lourenço'],3,PPD/PSD,0,0,PPD/PSD,1,3,39.72,0,42.17,2657,"{'availableMandates': 0, 'blankVotes': 221, 'blankVotesPercentage': 3.3, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 168, 'nullVotesPercentage': 2.51, 'numberParishes': 6, 'numberVoters': 6689, 'percentageVoters': 58.11}",Santa Comba Dão,Viseu,0,221,3.3,,False,168,2.51,6,6689,58.11
1205,['Leonel José Antunes Gouveia'],4,PS,1,1,PS,1,4,48.56,1,51.56,3248,"{'availableMandates': 0, 'blankVotes': 221, 'blankVotesPercentage': 3.3, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 168, 'nullVotesPercentage': 2.51, 'numberParishes': 6, 'numberVoters': 6689, 'percentageVoters': 58.11}",Santa Comba Dão,Viseu,0,221,3.3,,False,168,2.51,6,6689,58.11
1206,['Nuno Franclim Peixoto Quintais Silva'],0,CDS-PP,0,0,CDS-PP,1,0,3.34,0,3.44,157,"{'availableMandates': 0, 'blankVotes': 56, 'blankVotesPercentage': 1.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 74, 'nullVotesPercentage': 1.57, 'numberParishes': 13, 'numberVoters': 4700, 'percentageVoters': 70.07}",Sernancelhe,Viseu,0,56,1.19,,False,74,1.57,13,4700,70.07
1207,['Eduardo Paiva Boloto'],0,PCP - PEV,0,0,PCP - PEV,1,0,0.34,0,0.35,16,"{'availableMandates': 0, 'blankVotes': 56, 'blankVotesPercentage': 1.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 74, 'nullVotesPercentage': 1.57, 'numberParishes': 13, 'numberVoters': 4700, 'percentageVoters': 70.07}",Sernancelhe,Viseu,0,56,1.19,,False,74,1.57,13,4700,70.07
1208,['Carlos Silva Santiago'],3,PPD/PSD,1,1,PPD/PSD,1,3,53.17,1,54.68,2499,"{'availableMandates': 0, 'blankVotes': 56, 'blankVotesPercentage': 1.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 74, 'nullVotesPercentage': 1.57, 'numberParishes': 13, 'numberVoters': 4700, 'percentageVoters': 70.07}",Sernancelhe,Viseu,0,56,1.19,,False,74,1.57,13,4700,70.07
1209,['Vítor Manuel de Matos Figueiredo'],2,PS,0,0,PS,1,2,40.38,0,41.53,1898,"{'availableMandates': 0, 'blankVotes': 56, 'blankVotesPercentage': 1.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 74, 'nullVotesPercentage': 1.57, 'numberParishes': 13, 'numberVoters': 4700, 'percentageVoters': 70.07}",Sernancelhe,Viseu,0,56,1.19,,False,74,1.57,13,4700,70.07
1210,['Manuel da Silva de Oliva'],0,CDS-PP,0,0,CDS-PP,1,0,3.76,0,3.96,281,"{'availableMandates': 0, 'blankVotes': 178, 'blankVotesPercentage': 2.38, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 200, 'nullVotesPercentage': 2.68, 'numberParishes': 9, 'numberVoters': 7470, 'percentageVoters': 53.54}",Sátão,Viseu,0,178,2.38,,False,200,2.68,9,7470,53.54
1211,['Ângela Maria da Silva Bártolo'],0,PCP - PEV,0,0,PCP - PEV,1,0,2.9,0,3.06,217,"{'availableMandates': 0, 'blankVotes': 178, 'blankVotesPercentage': 2.38, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 200, 'nullVotesPercentage': 2.68, 'numberParishes': 9, 'numberVoters': 7470, 'percentageVoters': 53.54}",Sátão,Viseu,0,178,2.38,,False,200,2.68,9,7470,53.54
1212,['Alexandre Manuel Mendonça Vaz'],4,PPD/PSD,1,1,PPD/PSD,1,4,54.83,1,57.76,4096,"{'availableMandates': 0, 'blankVotes': 178, 'blankVotesPercentage': 2.38, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 200, 'nullVotesPercentage': 2.68, 'numberParishes': 9, 'numberVoters': 7470, 'percentageVoters': 53.54}",Sátão,Viseu,0,178,2.38,,False,200,2.68,9,7470,53.54
1213,['Nuno Miguel Rocha Bártolo'],3,PS,0,0,PS,1,3,33.44,0,35.22,2498,"{'availableMandates': 0, 'blankVotes': 178, 'blankVotesPercentage': 2.38, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 200, 'nullVotesPercentage': 2.68, 'numberParishes': 9, 'numberVoters': 7470, 'percentageVoters': 53.54}",Sátão,Viseu,0,178,2.38,,False,200,2.68,9,7470,53.54
1214,['Ana Paula Mafra de Miranda Raposo Chaves de Carvalho'],0,CDS-PP,0,0,CDS-PP,1,0,3.8,0,3.99,179,"{'availableMandates': 0, 'blankVotes': 104, 'blankVotesPercentage': 2.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 117, 'nullVotesPercentage': 2.49, 'numberParishes': 11, 'numberVoters': 4705, 'percentageVoters': 61.73}",São João da Pesqueira,Viseu,0,104,2.21,,False,117,2.49,11,4705,61.73
